id1,id2,votes
87610,95012,2
87610,102860,2
87610,81669,2
87610,131071,1
87610,134932,1
87610,90118,1
87610,94200,1
87610,95353,1
87610,97579,1
87610,108598,1
87612,564,1
87625,25012,1
87637,67615,2
87637,564,1
87637,74167,1
87637,97579,1
87637,108598,1
87647,64823,1
87647,24455,1
87648,108639,1
87648,115095,1
87662,908,1
87670,88228,1
87670,564,1
87670,111403,1
87698,57073,1
87813,7749,2
87813,92842,2
87813,30,2
87813,42451,2
87813,96683,1
87813,26330,1
87813,51867,1
87813,82187,1
87813,85989,1
87813,12421,1
87844,131334,3
87844,112922,3
87844,932,1
87844,127452,1
87844,108032,1
87844,36413,1
87844,146966,1
87922,117807,1
87922,108691,1
87962,96240,2
87962,11593,1
87962,20140,1
87987,44347,2
87987,46602,1
87987,36727,1
87987,37563,1
88015,12302,1
88015,35673,1
88015,75141,1
88032,64565,1
88045,83019,2
88045,100407,2
88045,108369,1
88045,109565,1
88045,109825,1
88045,110467,1
88045,113777,1
88045,115165,1
88045,121496,1
88045,126908,1
88110,36131,1
88110,32425,1
88110,83923,1
88147,121782,1
88152,43415,1
88152,18992,1
88228,87670,1
88315,30315,1
88320,99313,1
88320,105962,1
88320,49331,1
88320,80385,1
88320,67617,1
88351,104118,1
88390,670,2
88442,48347,2
88442,18842,1
88442,23052,1
88442,37707,1
88442,129621,1
88467,83019,1
88467,70261,1
88467,102088,1
88467,108688,1
88467,88045,1
88467,88923,1
88467,90561,1
88467,92773,1
88467,93314,1
88467,96183,1
88489,94878,1
88489,97225,1
88489,103162,1
88509,42053,1
88532,8434,2
88532,8438,1
88532,23045,1
88532,116491,1
88532,34793,1
88537,36213,2
88537,110813,1
88537,110387,1
88537,80119,1
88537,105071,1
88537,1470,1
88537,111276,1
88537,117081,1
88537,119670,1
88537,129492,1
88543,24294,1
88543,96829,1
88557,95414,1
88557,100090,1
88590,70983,1
88590,99155,1
88600,63535,1
88600,18896,1
88600,121729,1
88600,116766,1
88600,90223,1
88600,3946,1
88600,27425,1
88600,109142,1
88600,18774,1
88600,99007,1
88639,347,1
88639,5775,1
88639,43967,1
88639,114043,1
88639,100448,1
88639,54897,1
88639,112382,1
88639,58145,1
88639,102,1
88641,27231,1
88641,56233,1
88641,85943,1
88641,56101,1
88641,37275,1
88641,122149,1
88660,3102,4
88660,93516,3
88660,38105,3
88660,1363,2
88660,109909,2
88660,4584,2
88660,44441,1
88660,44929,1
88660,110292,1
88660,26385,1
88662,43509,1
88663,107239,2
88663,24841,1
88663,118143,1
88663,130874,1
88663,94342,1
88663,96812,1
88663,46258,1
88663,81467,1
88663,95377,1
88663,111185,1
88664,12854,1
88670,25297,1
88670,100128,1
88670,77247,1
88670,110660,1
88670,93444,1
88675,12586,3
88675,11434,1
88675,24836,1
88675,47332,1
88675,114504,1
88675,118029,1
88699,1683,1
88699,2061,1
88702,756,1
88703,74415,1
88717,96689,1
88906,95452,1
88906,76813,1
88923,67617,4
88923,98821,3
88923,115165,2
88923,73271,2
88923,82401,2
88923,70261,2
88923,101192,1
88923,102667,1
88923,103578,1
88923,105405,1
88930,147318,1
88930,6978,1
88930,12795,1
88930,45607,1
88930,79169,1
88930,80281,1
88930,81669,1
88930,92773,1
88930,119739,1
88955,2921,1
88987,107931,2
88987,44307,1
88987,102,1
88987,17,1
88987,1814,1
88987,107091,1
88987,1009,1
88987,33325,1
88991,56549,3
88991,46282,1
89049,124243,1
89049,44523,1
89049,90993,1
89049,15205,1
89049,6248,1
89049,17541,1
89049,67401,1
89051,29211,1
89051,109293,1
89087,29211,5
89087,42451,4
89087,117474,4
89087,120367,3
89087,130984,3
89087,119082,3
89087,58027,2
89087,73923,1
89087,129280,1
89087,78523,1
89190,72641,1
89190,442,1
89190,1933,1
89190,29741,1
89190,46848,1
89190,7162,1
89190,37525,1
89190,96435,1
89217,76821,2
89217,24294,2
89217,3603,1
89217,7378,1
89217,39291,1
89217,134569,1
89232,16922,1
89241,17200,2
89241,47977,1
89241,93116,1
89241,459,1
89241,8157,1
89245,48441,1
89245,94411,1
89245,110660,1
89247,19185,1
89261,35635,1
89261,24692,1
89261,86981,1
89261,3031,1
89265,94857,2
89265,37463,1
89265,39819,1
89265,57,1
89265,54191,1
89265,79085,1
89265,11516,1
89266,633,1
89266,606,1
89266,619,1
89266,1523,1
89266,3124,1
89266,10657,1
89266,1341,1
89266,84559,1
89266,94857,1
89266,34853,1
89283,28,1
89283,77957,1
89283,92472,1
89296,4632,1
89296,32991,1
89296,92332,1
89320,67617,1
89320,77217,1
89320,83019,1
89320,83225,1
89320,89161,1
89320,94518,1
89320,97871,1
89320,88923,1
89341,475,1
89341,3378,1
89341,9122,1
89341,12309,1
89341,22044,1
89341,28845,1
89341,43297,1
89341,45721,1
89341,92160,1
89357,40171,4
89357,133594,4
89357,9726,2
89357,62795,2
89357,126146,2
89357,61735,1
89357,116157,1
89357,119022,1
89357,12295,1
89357,112398,1
89413,7375,1
89413,229,1
89467,99007,5
89467,28533,4
89467,113312,1
89467,120250,1
89467,77857,1
89467,118568,1
89467,85,1
89467,3378,1
89467,93530,1
89467,112277,1
89553,50027,2
89553,3243,1
89553,90197,1
89553,9065,1
89553,65923,1
89553,10,1
89553,1450,1
89553,11734,1
89553,12585,1
89553,15500,1
89562,14236,3
89562,27231,2
89562,144094,2
89562,26736,2
89562,55305,1
89562,54663,1
89562,25046,1
89562,8157,1
89562,56233,1
89562,72719,1
89580,392,1
89580,28825,1
89598,118108,1
89604,48881,1
89660,63781,1
89675,3102,1
89703,102653,1
89703,129129,1
89703,70261,1
89703,137505,1
89703,98436,1
89703,105962,1
89703,59087,1
89703,109696,1
89703,125735,1
89704,107884,2
89704,70261,1
89706,39325,3
89706,78523,1
89716,35373,1
89716,63725,1
89716,89937,1
89716,69211,1
89734,95210,3
89734,106285,1
89734,117544,1
89734,133542,1
89737,81667,2
89737,108197,1
89737,92291,1
89737,73271,1
89737,91714,1
89747,14770,1
89766,48621,2
89766,56805,1
89766,84255,1
89781,3633,3
89781,13702,1
89781,25810,1
89824,29859,1
89840,86397,1
89840,92654,1
89937,67645,1
89937,89716,1
89972,93269,1
89972,96240,1
89972,140785,1
89975,3031,1
89975,30129,1
89975,82507,1
89975,10270,1
89975,14770,1
89975,17200,1
89995,7162,1
90008,24705,1
90021,29211,1
90030,95920,2
90030,91875,1
90034,16922,2
90034,98639,2
90034,121945,2
90034,104,1
90034,100127,1
90034,100219,1
90034,10874,1
90034,17051,1
90068,57997,1
90068,564,1
90097,14748,2
90097,93695,1
90097,30,1
90097,42053,1
90097,47649,1
90097,111244,1
90097,122906,1
90117,87609,3
90117,67615,2
90117,74701,2
90117,81669,1
90117,115920,1
90117,88923,1
90117,73271,1
90117,115369,1
90117,149906,1
90117,122986,1
90118,87610,1
90118,67615,1
90118,83021,1
90118,97871,1
90118,81667,1
90125,119161,13
90125,78537,6
90125,99007,6
90125,42451,6
90125,91514,5
90125,126146,5
90125,106190,5
90125,30315,4
90125,46716,3
90125,21,3
90143,24705,1
90143,17353,1
90153,11514,2
90153,92991,1
90153,150617,1
90160,79193,3
90160,86891,1
90182,102343,1
90190,102671,2
90190,86591,1
90190,64603,1
90190,85781,1
90190,111721,1
90190,86119,1
90190,133639,1
90190,142947,1
90190,105747,1
90190,120905,1
90197,1595,1
90197,9777,1
90197,46814,1
90197,89553,1
90197,14127,1
90221,8585,1
90223,117080,2
90223,88600,1
90223,27231,1
90223,56233,1
90223,108639,1
90282,41399,1
90282,103909,1
90282,70621,1
90314,46738,1
90334,676,1
90334,5255,1
90334,24692,1
90334,16686,1
90423,116778,2
90423,124007,2
90423,1133,2
90423,46848,1
90423,149,1
90423,101119,1
90423,98270,1
90438,48825,2
90467,81669,2
90467,82593,2
90467,109947,1
90477,17192,1
90491,88660,1
90498,348,1
90498,44307,1
90498,83657,1
90498,25297,1
90498,39291,1
90498,70345,1
90498,89087,1
90498,113560,1
90531,45996,1
90561,70261,1
90561,73823,1
90561,88467,1
90561,92773,1
90561,106779,1
90601,78959,1
90609,100128,1
90609,120485,1
90614,38071,1
90632,92618,1
90728,7749,1
90728,2459,1
90800,60095,2
90800,82745,1
90810,23390,1
90823,79085,1
90993,111229,1
90993,89049,1
91033,41405,2
91033,10740,1
91037,908,2
91037,13492,2
91037,23390,2
91037,86337,2
91037,144180,2
91037,24,1
91037,43661,1
91037,75989,1
91037,113138,1
91037,116778,1
91038,75045,1
91048,1707,1
91050,24,1
91119,1303,1
91136,75749,1
91136,111460,1
91147,60559,1
91147,61057,1
91159,24486,1
91159,123092,1
91162,1961,1
91264,113717,1
91326,52435,1
91484,51115,1
91514,90125,5
91514,31499,3
91514,106755,1
91514,125543,1
91514,59893,1
91514,35003,1
91514,92149,1
91514,9702,1
91514,144267,1
91514,112589,1
91536,110766,1
91581,86571,1
91601,23271,1
91601,64465,1
91609,76127,2
91609,103436,1
91609,67615,1
91609,105405,1
91609,108754,1
91641,113095,1
91654,3116,2
91654,8157,1
91656,97645,1
91656,41733,1
91656,70259,1
91656,73271,1
91656,123425,1
91656,98174,1
91656,99377,1
91656,121368,1
91663,121461,1
91711,33327,2
91711,959,1
91711,773,1
91711,103701,1
91711,61189,1
91711,85173,1
91711,118494,1
91714,81667,3
91714,113169,1
91714,88923,1
91714,67615,1
91714,70259,1
91714,73271,1
91714,74167,1
91714,82399,1
91714,82427,1
91714,87609,1
91731,3986,3
91731,96792,1
91731,113138,1
91731,40175,1
91731,93653,1
91731,24,1
91731,78121,1
91767,58141,1
91767,31,1
91767,144267,1
91767,118206,1
91767,103890,1
91767,111953,1
91875,90030,1
91875,68985,1
91913,5821,1
91941,100128,5
91941,13,3
91941,2,2
91941,38,2
91941,85781,2
91941,26,2
91941,651,1
91941,119103,1
91941,95920,1
91941,889,1
91943,24836,2
91943,119484,1
91943,93444,1
91943,142,1
91943,45721,1
91943,103804,1
91943,7162,1
91943,108029,1
91943,109609,1
91946,584,1
91946,405,1
91946,85173,1
91946,118142,1
91946,45613,1
91968,35761,1
91975,104965,3
92088,107078,1
92149,29211,5
92149,101711,5
92149,102997,4
92149,106190,2
92149,110742,2
92149,78537,2
92149,90125,2
92149,23,2
92149,101290,1
92149,111942,1
92160,104829,4
92160,110660,2
92160,67979,1
92160,41773,1
92160,89341,1
92160,44929,1
92160,55163,1
92182,44167,1
92182,108407,1
92182,142969,1
92182,31499,1
92252,103942,4
92252,97244,2
92252,84255,1
92252,585,1
92252,35691,1
92252,66057,1
92252,9296,1
92256,891,1
92332,38111,2
92332,1225,1
92332,1867,1
92332,3031,1
92332,3268,1
92332,7162,1
92332,89296,1
92364,20865,1
92364,13513,1
92364,83047,1
92364,105399,1
92470,97579,1
92470,108598,1
92470,83029,1
92470,93114,1
92472,13463,2
92472,28825,2
92472,2923,1
92472,89283,1
92472,39291,1
92472,121712,1
92472,115095,1
92472,119287,1
92499,698,1
92526,76083,2
92526,96050,1
92526,92149,1
92526,111621,1
92526,34167,1
92526,118741,1
92559,11652,1
92559,61009,1
92600,17791,1
92609,598,1
92609,21525,1
92618,5931,1
92618,90632,1
92625,73923,1
92625,97645,1
92646,26736,1
92646,102505,1
92646,94342,1
92654,86397,1
92654,89840,1
92672,3378,3
92672,17394,2
92672,93932,1
92672,111244,1
92672,57899,1
92672,11767,1
92723,392,1
92723,116766,1
92737,10874,1
92737,14236,1
92737,16922,1
92759,54779,1
92773,70261,2
92773,93314,2
92773,91519,2
92773,88930,1
92773,90561,1
92773,93114,1
92773,94775,1
92773,95109,1
92773,95353,1
92773,96561,1
92834,48347,1
92834,20,1
92842,29211,4
92842,30315,3
92842,84339,2
92842,87813,2
92842,95247,1
92842,110029,1
92842,90125,1
92842,121783,1
92842,878,1
92842,126098,1
92862,108731,1
92878,84423,1
92878,81669,1
92878,100512,1
92890,74701,1
92900,87813,1
92900,26491,1
92900,92149,1
92933,12672,1
92933,116778,1
92989,36213,1
92991,21525,1
92991,42001,1
92991,11514,1
92991,90153,1
92991,12978,1
93065,674,1
93065,22114,1
93065,92149,1
93065,101711,1
93065,37755,1
93088,14377,1
93096,10884,2
93096,35243,1
93096,10978,1
93096,840,1
93096,114745,1
93114,70259,1
93114,97579,1
93114,108598,1
93114,92470,1
93114,92773,1
93114,108684,1
93114,116167,1
93114,99673,1
93114,104247,1
93114,98712,1
93116,3116,1
93116,89241,1
93116,47873,1
93116,8157,1
93122,3520,1
93169,2143,1
93180,584,10
93180,21,5
93180,47363,1
93180,49865,1
93180,9711,1
93180,64465,1
93180,100128,1
93180,219,1
93269,26036,1
93269,46762,1
93269,89972,1
93269,16804,1
93269,80877,1
93314,92773,2
93314,67617,1
93314,70261,1
93314,642,1
93314,88467,1
93314,96581,1
93314,121496,1
93314,88923,1
93322,108754,2
93322,76127,1
93322,133268,1
93322,133430,1
93322,33699,1
93350,58563,2
93350,61173,1
93350,958,1
93350,10956,1
93350,61097,1
93350,731,1
93350,98518,1
93350,40253,1
93384,86683,1
93384,102636,1
93398,3986,1
93398,11593,1
93416,104241,2
93416,39883,1
93416,17051,1
93417,1802,1
93417,16188,1
93432,932,1
93440,61009,1
93444,91943,1
93444,61735,1
93444,77247,1
93444,88670,1
93516,88660,3
93516,38105,2
93516,4584,1
93516,36933,1
93516,101396,1
93516,138533,1
93516,3102,1
93516,98753,1
93519,123078,1
93519,78121,1
93519,76641,1
93519,63281,1
93519,32233,1
93519,10552,1
93519,48881,1
93519,116778,1
93519,104314,1
93529,24294,1
93529,97342,1
93530,105430,2
93530,89467,1
93530,146251,1
93547,41847,1
93550,16794,1
93556,44765,1
93556,115346,1
93561,148421,1
93561,114638,1
93562,104,1
93562,10874,1
93562,16922,1
93562,84983,1
93564,23685,1
93587,103162,1
93603,95377,1
93609,81189,1
93640,98396,2
93640,7519,1
93640,43415,1
93640,63781,1
93640,31499,1
93653,78121,2
93653,91731,1
93653,65647,1
93675,22993,1
93675,72303,1
93677,1534,1
93689,19980,1
93689,1572,1
93695,48445,2
93695,90097,1
93695,104004,1
93695,97244,1
93695,114672,1
93695,122906,1
93699,61097,2
93753,3031,9
93753,3866,4
93753,100323,2
93753,24,2
93753,12123,2
93753,56529,2
93753,102343,2
93753,267,1
93753,105084,1
93753,126287,1
93799,59893,1
93851,70801,1
93851,90012,1
93932,2923,1
93932,92672,1
93932,26736,1
93932,27757,1
93972,61189,5
93972,105399,4
93972,95920,3
93972,1859,2
93972,95452,2
93972,689,2
93972,122244,2
93972,122513,1
93972,111024,1
93972,110476,1
93977,48649,1
94009,88045,1
94009,88923,1
94034,121357,2
94034,81669,1
94034,105962,1
94034,115920,1
94034,28125,1
94034,101476,1
94100,103047,1
94128,9607,2
94128,475,1
94128,26736,1
94128,107120,1
94128,72949,1
94128,30,1
94128,112950,1
94128,128463,1
94181,97579,1
94181,108598,1
94181,70259,1
94182,72007,2
94200,104377,2
94200,97602,1
94200,103925,1
94200,87610,1
94200,1490,1
94200,13495,1
94210,127724,1
94235,24457,1
94251,125857,1
94293,97071,1
94342,88663,1
94342,104937,1
94342,92646,1
94345,24705,1
94345,401,1
94345,49865,1
94351,48881,1
94351,78121,1
94351,31209,1
94366,46818,1
94366,33327,1
94366,111403,1
94376,102630,2
94376,135566,1
94376,11061,1
94376,63847,1
94376,17051,1
94376,130633,1
94376,85968,1
94396,140102,2
94396,50217,1
94396,24705,1
94411,40175,1
94411,89245,1
94417,112479,1
94417,102,1
94417,94493,1
94417,111202,1
94493,48025,1
94493,6978,1
94493,29799,1
94493,30079,1
94493,42001,1
94493,64087,1
94493,94417,1
94493,17233,1
94518,98821,1
94518,100407,1
94518,102088,1
94518,102860,1
94518,77627,1
94518,97579,1
94518,108598,1
94518,77217,1
94518,83019,1
94518,83225,1
94524,5157,1
94676,5454,1
94676,21056,1
94676,3565,1
94676,23091,1
94676,27577,1
94699,78523,1
94699,97579,1
94699,108598,1
94699,107118,1
94699,70259,1
94699,74283,1
94701,2,1
94701,73271,1
94704,37917,1
94704,62795,1
94772,21614,1
94813,112116,1
94857,89265,2
94857,7342,1
94857,89266,1
94857,59961,1
94857,20424,1
94857,30129,1
94857,31857,1
94857,54191,1
94857,4471,1
94857,100418,1
94863,26012,1
94876,101711,1
94876,117227,1
94877,1032,1
94877,129281,1
94878,35003,2
94878,52257,1
94878,102,1
94878,88489,1
94878,97225,1
94878,103162,1
94896,26857,1
94896,40175,1
94919,24705,3
94919,8967,3
94919,4632,2
94919,25297,2
94919,104271,2
94919,111213,2
94919,145,1
94919,120415,1
94919,4553,1
94919,83181,1
95012,87610,2
95012,100085,2
95012,81669,1
95012,73569,1
95012,87609,1
95012,122883,1
95012,121496,1
95012,70261,1
95016,24813,1
95016,47102,1
95016,44,1
95016,59345,1
95016,21848,1
95016,108759,1
95016,83657,1
95059,1257,1
95109,70261,1
95109,92773,1
95109,99815,1
95195,85793,1
95195,105707,1
95206,110737,1
95206,17775,1
95206,92149,1
95206,60095,1
95210,89734,3
95210,75989,2
95210,86337,2
95210,14007,1
95210,117133,1
95210,116778,1
95210,132532,1
95230,94704,1
95230,37917,1
95230,40175,1
95230,65685,1
95247,29211,1
95247,92842,1
95309,100923,1
95309,97579,1
95309,108598,1
95311,2,2
95311,105278,1
95311,56755,1
95311,107575,1
95333,122192,1
95353,73271,8
95353,87609,8
95353,130798,2
95353,86043,1
95353,87610,1
95353,97579,1
95353,108598,1
95353,88923,1
95353,92773,1
95353,100923,1
95376,124243,1
95376,113138,1
95377,46258,1
95377,93603,1
95377,36213,1
95377,38123,1
95377,82745,1
95377,14236,1
95377,88663,1
95377,50133,1
95397,15515,1
95397,123968,1
95414,54559,1
95452,93972,2
95452,95920,1
95452,105399,1
95452,2,1
95452,22986,1
95452,38,1
95452,61189,1
95452,88906,1
95452,80841,1
95452,100035,1
95578,35035,1
95630,103909,2
95652,104,1
95705,42451,1
95705,56575,1
95705,63725,1
95705,55403,1
95705,99046,1
95705,58027,1
95738,26582,1
95838,37067,1
95838,9643,1
95838,89355,1
95901,28825,1
95920,61189,5
95920,93972,3
95920,90030,2
95920,122244,2
95920,97579,1
95920,108598,1
95920,21525,1
95920,35313,1
95920,68883,1
95920,95452,1
95933,34735,1
95933,85723,1
95933,55,1
95933,14236,1
95933,33511,1
95939,86981,2
95942,65473,1
95954,32315,1
95965,126984,1
96044,110029,3
96044,116485,1
96044,63531,1
96044,114932,1
96044,86777,1
96044,61189,1
96044,6979,1
96044,99931,1
96044,115460,1
96044,11514,1
96046,111244,1
96046,127067,1
96046,49397,1
96046,12064,1
96046,117078,1
96046,140147,1
96046,3378,1
96048,96812,1
96050,59893,4
96050,76083,4
96050,28091,3
96050,62547,2
96050,35719,2
96050,29211,2
96050,99007,2
96050,136979,1
96050,92526,1
96050,92149,1
96109,14146,1
96109,28226,1
96109,49341,1
96109,108520,1
96109,107706,1
96109,118819,1
96109,83495,1
96109,123694,1
96113,28226,1
96113,112483,1
96113,50003,1
96113,4368,1
96131,33511,2
96131,75067,1
96131,34735,1
96131,85723,1
96145,3378,2
96145,17394,2
96145,45143,1
96145,57899,1
96145,2923,1
96145,148559,1
96179,83657,1
96179,104241,1
96179,49361,1
96179,41773,1
96179,57015,1
96179,41949,1
96179,61057,1
96179,153913,1
96194,85781,3
96194,137505,2
96194,142104,2
96194,103897,2
96194,107562,1
96194,103320,1
96194,110771,1
96194,97579,1
96194,8,1
96194,411,1
96240,87962,2
96240,49835,1
96240,62509,1
96240,46762,1
96240,89972,1
96240,26448,1
96240,11593,1
96240,96526,1
96240,109234,1
96266,98570,1
96266,108483,1
96266,36413,1
96266,109145,1
96334,13973,1
96334,21394,1
96334,85915,1
96334,112774,1
96334,89694,1
96334,10540,1
96334,102458,1
96369,21054,1
96369,44523,1
96371,13872,1
96371,133650,1
96371,86142,1
96371,80091,1
96402,102330,1
96402,110288,1
96437,11701,1
96456,889,1
96525,104829,2
96525,132463,1
96525,61189,1
96526,121156,1
96526,109234,1
96526,96240,1
96526,50133,1
96528,67615,6
96528,98820,5
96528,73271,3
96528,122650,2
96528,82427,1
96528,115067,1
96528,110232,1
96528,74283,1
96528,113958,1
96528,108197,1
96530,9296,1
96566,17322,1
96567,11464,1
96567,26736,1
96567,4365,1
96573,37705,3
96573,92149,1
96573,110882,1
96573,24294,1
96573,30315,1
96573,119024,1
96581,93314,1
96581,2,1
96582,671,3
96582,27989,2
96582,70345,2
96582,1044,1
96582,13558,1
96582,16,1
96582,615,1
96582,35003,1
96582,77241,1
96582,105454,1
96643,40171,1
96643,136119,1
96683,87813,1
96683,109229,1
96683,136154,1
96684,8205,1
96792,113138,6
96792,60511,4
96792,583,3
96792,25,3
96792,86337,2
96792,33327,2
96792,24,2
96792,112318,2
96792,676,2
96792,24692,1
96812,88663,1
96812,96048,1
96829,88543,1
96829,84559,1
96846,92252,1
96917,1086,1
96926,42053,1
96926,81189,1
96936,585,2
96936,4585,1
96936,104685,1
96936,113009,1
96936,97244,1
96936,115217,1
96936,41973,1
96936,99945,1
96991,19410,1
97027,112318,1
97051,63781,1
97063,1469,1
97063,69841,1
97063,127120,1
97071,74283,1
97071,94293,1
97092,97244,1
97123,60553,1
97147,121357,1
97179,28,1
97225,88489,1
97225,94878,1
97225,103162,1
97244,103942,7
97244,585,5
97244,115217,4
97244,118862,3
97244,80375,2
97244,30567,2
97244,92252,2
97244,23284,2
97244,33327,2
97244,119612,2
97250,419,1
97250,108085,1
97292,101089,1
97292,75993,1
97297,39139,1
97297,12196,1
97297,83369,1
97320,48483,1
97320,5293,1
97320,82295,1
97320,21,1
97320,65685,1
97320,125076,1
97320,102989,1
97320,108197,1
97320,111403,1
97338,2921,2
97338,51231,1
97338,108358,1
97342,93529,1
97342,66263,1
97342,90125,1
97347,83019,1
97374,93696,1
97520,108639,1
97520,3523,1
97520,7630,1
97520,610,1
97520,12888,1
97522,82399,1
97522,97579,1
97522,108598,1
97579,107566,5
97579,118732,2
97579,104377,2
97579,92773,1
97579,93114,1
97579,121269,1
97579,94181,1
97579,104322,1
97579,94518,1
97579,107795,1
97635,35733,1
97644,6310,1
97645,92625,1
97699,85,2
97699,45980,1
97699,98607,1
97699,78537,1
97760,1859,1
97760,129187,1
97760,113717,1
97760,126801,1
97844,27615,1
97844,61403,1
97871,90118,1
97871,77217,1
97871,83019,1
97871,89161,1
97871,89320,1
97871,94518,1
97871,100434,1
97871,110329,1
97871,85205,1
97871,88923,1
97973,85,1
98034,4584,1
98034,41973,1
98034,43415,1
98034,103942,1
98102,35573,2
98102,39325,1
98104,14110,1
98104,132519,1
98156,99377,2
98174,140387,1
98270,116778,17
98270,2,7
98270,44489,6
98270,1131,4
98270,1474,3
98270,564,3
98270,100217,2
98270,102785,2
98270,24705,2
98270,130639,2
98293,114794,2
98293,74955,1
98293,85205,1
98318,89985,1
98318,67247,1
98318,9711,1
98318,107210,1
98360,97579,1
98360,108598,1
98360,83019,1
98360,98821,1
98360,106106,1
98360,109825,1
98360,88045,1
98360,102667,1
98396,42451,2
98396,31499,1
98396,1814,1
98396,35013,1
98396,15469,1
98407,115366,1
98425,106799,1
98436,80805,3
98436,89703,1
98436,25855,1
98436,126987,1
98436,25,1
98436,114976,1
98436,116003,1
98449,92773,1
98449,79169,1
98449,73823,1
98496,36719,1
98569,642,1
98569,8070,1
98569,10016,1
98569,15306,1
98569,656,1
98570,96266,1
98570,77489,1
98570,48,1
98570,962,1
98577,106190,1
98578,9,3
98578,3097,2
98578,13729,2
98578,18752,1
98578,396,1
98578,48629,1
98578,103897,1
98597,94101,1
98607,26144,1
98607,85,1
98607,45980,1
98607,97699,1
98607,83657,1
98615,392,1
98639,85781,3
98639,90034,2
98639,107110,2
98639,119375,2
98639,104241,1
98639,113630,1
98639,104,1
98687,103293,1
98712,74283,2
98712,121989,1
98712,130216,1
98712,108598,1
98712,70259,1
98712,70261,1
98712,93114,1
98720,2,6
98720,115495,2
98720,77637,1
98720,642,1
98720,106247,1
98720,73271,1
98720,49865,1
98720,78121,1
98720,98270,1
98720,77627,1
98750,107078,1
98750,44155,1
98752,24706,1
98752,65685,1
98752,94896,1
98753,88660,1
98753,3102,1
98753,93516,1
98820,96528,5
98820,67615,3
98820,131891,1
98820,118026,1
98820,101243,1
98820,88923,1
98820,104247,1
98820,106118,1
98820,81667,1
98820,73271,1
98821,88923,3
98821,83019,1
98821,86808,1
98821,94518,1
98821,98360,1
98821,102860,1
98821,67617,1
98821,73271,1
98821,101243,1
98821,108240,1
98888,6784,1
98888,102278,1
98930,104377,2
98930,1709,1
98930,36731,1
98930,399,1
98930,418,1
98930,56923,1
98930,114043,1
98930,9115,1
98938,103694,1
98938,108407,1
98938,100027,1
98938,76867,1
98938,78537,1
98938,105454,1
98938,50767,1
98938,126964,1
98938,115848,1
98938,112268,1
98971,44155,2
98971,71681,1
98971,101711,1
98971,63579,1
98971,142769,1
98971,118819,1
99007,90125,6
99007,89467,5
99007,128534,4
99007,105430,4
99007,60801,4
99007,42451,3
99007,132519,3
99007,103939,3
99007,115488,2
99007,115186,2
99011,106981,1
99046,66263,1
99046,95705,1
99155,88590,1
99157,84559,2
99157,130740,1
99177,60553,1
99188,70941,1
99221,57791,1
99251,117104,1
99275,88660,1
99275,21886,1
99275,12666,1
99305,3565,1
99305,8157,1
99305,35573,1
99305,65489,1
99313,88320,1
99313,107118,1
99314,23419,2
99314,78775,1
99314,56805,1
99314,39325,1
99314,366,1
99314,110160,1
99314,16692,1
99351,62771,1
99351,62509,1
99351,100615,1
99351,106175,1
99377,98156,2
99377,107118,2
99377,121180,1
99377,97579,1
99377,108598,1
99377,87609,1
99377,22046,1
99377,83021,1
99377,70259,1
99377,120612,1
99384,103320,2
99384,106810,1
99384,124059,1
99384,97579,1
99384,108598,1
99391,112774,1
99391,25322,1
99391,17051,1
99391,121866,1
99391,112694,1
99410,97579,1
99410,108598,1
99449,564,2
99449,102690,1
99449,48881,1
99449,118251,1
99456,30,1
99456,49537,1
99528,90125,2
99575,2144,2
99575,17541,2
99575,111229,1
99575,68883,1
99575,1859,1
99575,24692,1
99575,18977,1
99575,158,1
99575,11850,1
99584,104,1
99584,64675,1
99595,9702,1
99595,14504,1
99595,34167,1
99595,111621,1
99595,87466,1
99595,117078,1
99595,110737,1
99611,117840,1
99622,19423,1
99622,83791,1
99622,110313,1
99622,112774,1
99673,111625,1
99673,93114,1
99673,100512,1
99673,110623,1
99678,25675,4
99678,28533,1
99678,36413,1
99678,26144,1
99678,83657,1
99678,13001,1
99678,70345,1
99697,88663,1
99757,87609,1
99759,34793,1
99759,43415,1
99759,57295,1
99759,889,1
99787,48045,2
99801,31,3
99801,52587,1
99815,95109,1
99815,56755,1
99815,121544,1
99866,105135,1
99891,88045,1
99891,88923,1
99891,121496,1
99891,87610,1
99914,57791,1
99930,7519,2
99931,129651,2
99931,96044,1
99931,25046,1
99931,85901,1
99931,55305,1
99931,33791,1
99944,36,1
99944,54,1
99944,448,1
99944,508,1
99944,698,1
99944,7162,1
99944,117328,1
99945,96936,1
99969,96936,5
99969,97244,3
99969,463,3
99969,4632,3
99969,117351,3
99969,109890,1
99969,127513,1
99969,132368,1
99969,80375,1
99969,44307,1
99979,88168,1
99982,117133,1
99982,1376,1
99983,3959,1
99983,17361,1
99983,97244,1
100011,88045,1
100027,66787,1
100035,61189,6
100035,126287,4
100035,85781,3
100035,25,3
100035,22986,3
100035,110771,2
100035,1859,1
100035,115730,1
100035,651,1
100035,95452,1
100052,57065,1
100079,90125,2
100085,95012,2
100085,88045,1
100090,591,1
100090,43415,1
100090,58,1
100090,17904,1
100127,119533,1
100127,100219,1
100127,90034,1
100127,6164,1
100127,112352,1
100127,121945,1
100128,23390,12
100128,21,12
100128,115730,6
100128,91941,5
100128,26,4
100128,105541,4
100128,111213,3
100128,77211,2
